time,load_shortfall_3h
2018-01-08 09:00:00,11596.614444444445
2018-01-08 12:00:00,13809.395555555562
2018-01-08 15:00:00,15304.250846560833
2018-01-08 18:00:00,14434.325555555557
2018-01-08 21:00:00,13020.618888888874
2018-01-09 00:00:00,12370.532777777777
2018-01-09 03:00:00,10572.619999999999
2018-01-09 06:00:00,10068.525555555556
2018-01-09 09:00:00,12188.306333333321
2018-01-09 12:00:00,13865.701111111108
2018-01-09 15:00:00,13774.427777777764
2018-01-09 18:00:00,12501.635222222212
2018-01-09 21:00:00,13823.909666666666
2018-01-10 00:00:00,11929.439999999988
2018-01-10 03:00:00,10383.112222222218
2018-01-10 06:00:00,10352.596666666657
2018-01-10 09:00:00,12274.05522222222
2018-01-10 12:00:00,14306.239236812573
2018-01-10 15:00:00,14193.25115343916
2018-01-10 18:00:00,13920.718240740744
2018-01-10 21:00:00,13647.75555555556
2018-01-11 00:00:00,12689.17888888888
2018-01-11 03:00:00,12423.164074074075
2018-01-11 06:00:00,10584.10185185186
2018-01-11 09:00:00,12101.52555555555
2018-01-11 12:00:00,13295.546666666656
2018-01-11 15:00:00,13230.078888888884
2018-01-11 18:00:00,12949.973333333332
2018-01-11 21:00:00,12654.40833333333
2018-01-12 00:00:00,12174.24111111111
2018-01-12 03:00:00,12010.390158730153
2018-01-12 06:00:00,10861.416666666664
2018-01-12 09:00:00,14198.822380952373
2018-01-12 12:00:00,16585.005555555545
2018-01-12 15:00:00,18711.565925925923
2018-01-12 18:00:00,18211.134444444433
2018-01-12 21:00:00,18853.436666666672
2018-01-13 00:00:00,15438.850000000004
2018-01-13 03:00:00,8262.226666666664
2018-01-13 06:00:00,7292.267777777772
2018-01-13 09:00:00,12042.230000000001
2018-01-13 12:00:00,13070.775555555552
2018-01-13 15:00:00,13803.533333333327
2018-01-13 18:00:00,14459.554444444437
2018-01-13 21:00:00,13677.861111111102
2018-01-14 00:00:00,14049.07888888888
2018-01-14 03:00:00,6830.14888888889
2018-01-14 06:00:00,7420.453333333324
2018-01-14 09:00:00,9546.725555555564
2018-01-14 12:00:00,11773.828888888887
2018-01-14 15:00:00,13494.697777777768
2018-01-14 18:00:00,14465.664444444452
2018-01-14 21:00:00,13555.373333333346
2018-01-15 00:00:00,14226.798888888887
2018-01-15 03:00:00,7872.692222222222
2018-01-15 06:00:00,7651.704444444445
2018-01-15 09:00:00,11430.705555555565
2018-01-15 12:00:00,12522.98555555555
2018-01-15 15:00:00,12956.736666666657
2018-01-15 18:00:00,11143.63777777778
2018-01-15 21:00:00,11456.104444444449
2018-01-16 00:00:00,13481.013333333329
2018-01-16 03:00:00,7677.881111111101
2018-01-16 06:00:00,5761.152222222219
2018-01-16 09:00:00,10638.057777777782
2018-01-16 12:00:00,11085.08666666667
2018-01-16 15:00:00,10556.641111111112
2018-01-16 18:00:00,10621.106666666667
2018-01-16 21:00:00,10704.451111111117
2018-01-17 00:00:00,12853.396666666657
2018-01-17 03:00:00,5847.702222222221
2018-01-17 06:00:00,7011.06333333333
2018-01-17 09:00:00,10464.61222222223
2018-01-17 12:00:00,11854.764444444445
2018-01-17 15:00:00,11057.619999999999
2018-01-17 18:00:00,11510.566666666671
2018-01-17 21:00:00,12440.867777777785
2018-01-18 00:00:00,14160.526666666661
2018-01-18 03:00:00,9188.437777777777
2018-01-18 06:00:00,8541.55666666666
2018-01-18 09:00:00,12454.912222222218
2018-01-18 12:00:00,13188.241111111101
2018-01-18 15:00:00,14094.351388888877
2018-01-18 18:00:00,13087.084444444441
2018-01-18 21:00:00,14499.07708333333
2018-01-19 00:00:00,13748.87666666666
2018-01-19 03:00:00,7330.958888888882
2018-01-19 06:00:00,7314.588888888887
2018-01-19 09:00:00,11826.67111111111
2018-01-19 12:00:00,13368.667222222224
2018-01-19 15:00:00,13224.891111111107
2018-01-19 18:00:00,13076.527777777777
2018-01-19 21:00:00,12499.415555555554
2018-01-20 00:00:00,13836.026666666665
2018-01-20 03:00:00,7903.676666666662
2018-01-20 06:00:00,5840.7500000000055
2018-01-20 09:00:00,9384.95666666667
2018-01-20 12:00:00,12046.362222222226
2018-01-20 15:00:00,12252.256666666664
2018-01-20 18:00:00,11250.317222222226
2018-01-20 21:00:00,11621.915555555554
2018-01-21 00:00:00,13494.665555555546
2018-01-21 03:00:00,5564.993333333334
2018-01-21 06:00:00,5430.923333333336
2018-01-21 09:00:00,8775.646666666671
2018-01-21 12:00:00,10584.839444444455
2018-01-21 15:00:00,10353.627777777781
2018-01-21 18:00:00,10525.880555555561
2018-01-21 21:00:00,12491.882222222228
2018-01-22 00:00:00,13843.864444444438
2018-01-22 03:00:00,7205.462222222217
2018-01-22 06:00:00,6399.94777777778
2018-01-22 09:00:00,10332.143333333333
2018-01-22 12:00:00,11610.73277777778
2018-01-22 15:00:00,12315.54999999999
2018-01-22 18:00:00,12728.037777777772
2018-01-22 21:00:00,12138.736666666675
2018-01-23 00:00:00,13786.496666666666
2018-01-23 03:00:00,7213.125555555554
2018-01-23 06:00:00,7855.336666666668
2018-01-23 09:00:00,11189.095555555557
2018-01-23 12:00:00,12680.903333333335
2018-01-23 15:00:00,12007.37666666667
2018-01-23 18:00:00,12055.088888888895
2018-01-23 21:00:00,12816.227777777774
2018-01-24 00:00:00,13957.237777777775
2018-01-24 03:00:00,8227.562222222223
2018-01-24 06:00:00,7511.16888888889
2018-01-24 09:00:00,11396.132222222228
2018-01-24 12:00:00,12844.50333333333
2018-01-24 15:00:00,13251.997777777768
2018-01-24 18:00:00,13240.039999999988
2018-01-24 21:00:00,13674.141111111105
2018-01-25 00:00:00,13365.074444444443
2018-01-25 03:00:00,8275.003333333327
2018-01-25 06:00:00,8562.167777777779
2018-01-25 09:00:00,12482.255555555557
2018-01-25 12:00:00,12527.45888888889
2018-01-25 15:00:00,13642.362222222215
2018-01-25 18:00:00,9046.981111111107
2018-01-25 21:00:00,13433.83222222221
2018-01-26 00:00:00,12116.671111111098
2018-01-26 03:00:00,6515.043333333336
2018-01-26 06:00:00,6685.655555555548
2018-01-26 09:00:00,10726.800000000008
2018-01-26 12:00:00,11360.337777777771
2018-01-26 15:00:00,10908.203333333333
2018-01-26 18:00:00,10863.224444444442
2018-01-26 21:00:00,11254.038888888894
2018-01-27 00:00:00,11924.02333333333
2018-01-27 03:00:00,6202.192222222239
2018-01-27 06:00:00,6326.60333333333
2018-01-27 09:00:00,10504.484444444448
2018-01-27 12:00:00,10140.614444444444
2018-01-27 15:00:00,9527.258888888888
2018-01-27 18:00:00,10985.064444444442
2018-01-27 21:00:00,11712.91111111111
2018-01-28 00:00:00,14222.331111111107
2018-01-28 03:00:00,8210.471111111121
2018-01-28 06:00:00,6582.397777777786
2018-01-28 09:00:00,10356.981111111105
2018-01-28 12:00:00,9776.361111111113
2018-01-28 15:00:00,10529.14222222222
2018-01-28 18:00:00,12585.015555555545
2018-01-28 21:00:00,13587.666666666655
2018-01-29 00:00:00,14216.595555555547
2018-01-29 03:00:00,8536.362222222226
2018-01-29 06:00:00,8811.93333333333
2018-01-29 09:00:00,11944.874444444438
2018-01-29 12:00:00,12954.613333333322
2018-01-29 15:00:00,12732.165555555546
2018-01-29 18:00:00,11955.803333333326
2018-01-29 21:00:00,12588.11
2018-01-30 00:00:00,13775.364444444442
2018-01-30 03:00:00,9136.003333333334
2018-01-30 06:00:00,8888.922222222218
2018-01-30 09:00:00,12561.89333333333
2018-01-30 12:00:00,12758.901111111109
2018-01-30 15:00:00,13036.478888888882
2018-01-30 18:00:00,12909.554444444433
2018-01-30 21:00:00,13611.213333333328
2018-01-31 00:00:00,13860.897777777776
2018-01-31 03:00:00,8746.137777777778
2018-01-31 06:00:00,8597.046666666665
2018-01-31 09:00:00,12928.674444444443
2018-01-31 12:00:00,13263.248888888887
2018-01-31 15:00:00,14479.23138888888
2018-01-31 18:00:00,13001.34
2018-01-31 21:00:00,14520.674444444441
2018-02-01 00:00:00,12373.567777777771
2018-02-01 03:00:00,8495.522222222224
2018-02-01 06:00:00,8394.67777777777
2018-02-01 09:00:00,9686.18111111111
2018-02-01 12:00:00,13491.367777777781
2018-02-01 15:00:00,12359.531111111106
2018-02-01 18:00:00,12013.25555555555
2018-02-01 21:00:00,11387.259999999987
2018-02-02 00:00:00,10593.42333333334
2018-02-02 03:00:00,5111.345555555555
2018-02-02 06:00:00,4588.641111111118
2018-02-02 09:00:00,5777.364444444441
2018-02-02 12:00:00,6462.869999999996
2018-02-02 15:00:00,7120.836666666668
2018-02-02 18:00:00,7262.457777777785
2018-02-02 21:00:00,6491.23333333334
2018-02-03 00:00:00,5384.19555555555
2018-02-03 03:00:00,4732.22222222221
2018-02-03 06:00:00,3725.93222222221
2018-02-03 09:00:00,2383.729999999997
2018-02-03 12:00:00,7575.251111111103
2018-02-03 15:00:00,9251.797777777772
2018-02-03 18:00:00,8717.389999999996
2018-02-03 21:00:00,5124.072222222217
2018-02-04 00:00:00,6568.3622222222175
2018-02-04 03:00:00,6398.490000000002
2018-02-04 06:00:00,5335.434444444442
2018-02-04 09:00:00,4628.61111111111
2018-02-04 12:00:00,5192.736666666668
2018-02-04 15:00:00,6958.565555555544
2018-02-04 18:00:00,6937.934444444442
2018-02-04 21:00:00,6369.206666666668
2018-02-05 00:00:00,7623.253333333326
2018-02-05 03:00:00,5760.553333333326
2018-02-05 06:00:00,5445.995555555551
2018-02-05 09:00:00,5544.962222222216
2018-02-05 12:00:00,5887.37888888889
2018-02-05 15:00:00,5270.588888888883
2018-02-05 18:00:00,6282.092222222222
2018-02-05 21:00:00,5439.854444444441
2018-02-06 00:00:00,9255.027777777783
2018-02-06 03:00:00,9223.752222222229
2018-02-06 06:00:00,9136.822222222218
2018-02-06 09:00:00,10484.272222222235
2018-02-06 12:00:00,11360.035555555565
2018-02-06 15:00:00,10296.458888888901
2018-02-06 18:00:00,11470.676666666684
2018-02-06 21:00:00,11279.45
2018-02-07 00:00:00,11461.326666666671
2018-02-07 03:00:00,10705.956666666663
2018-02-07 06:00:00,10194.684444444449
2018-02-07 09:00:00,12587.426666666672
2018-02-07 12:00:00,12426.767777777786
2018-02-07 15:00:00,12042.81111111112
2018-02-07 18:00:00,12352.714444444448
2018-02-07 21:00:00,12065.44222222223
2018-02-08 00:00:00,11976.794444444438
2018-02-08 03:00:00,10689.513333333334
2018-02-08 06:00:00,10718.414444444441
2018-02-08 09:00:00,11689.041111111112
2018-02-08 12:00:00,13015.67222222223
2018-02-08 15:00:00,14011.729629629639
2018-02-08 18:00:00,13695.22185185186
2018-02-08 21:00:00,12449.155555555562
2018-02-09 00:00:00,13226.465555555556
2018-02-09 03:00:00,11367.664603174602
2018-02-09 06:00:00,11238.764444444438
2018-02-09 09:00:00,12032.381111111106
2018-02-09 12:00:00,11290.555555555558
2018-02-09 15:00:00,13235.661111111105
2018-02-09 18:00:00,14444.211111111113
2018-02-09 21:00:00,12522.212222222226
2018-02-10 00:00:00,12500.46777777778
2018-02-10 03:00:00,12050.122222222224
2018-02-10 06:00:00,11046.473333333339
2018-02-10 09:00:00,12398.689999999999
2018-02-10 12:00:00,14485.713333333333
2018-02-10 15:00:00,13230.517777777774
2018-02-10 18:00:00,15315.98
2018-02-10 21:00:00,12378.48222222223
2018-02-11 00:00:00,13597.626666666662
2018-02-11 03:00:00,11430.931111111106
2018-02-11 06:00:00,10995.415555555555
2018-02-11 09:00:00,11648.416666666664
2018-02-11 12:00:00,13337.191111111104
2018-02-11 15:00:00,14495.42117922519
2018-02-11 18:00:00,14247.608769841254
2018-02-11 21:00:00,15023.31307407407
2018-02-12 00:00:00,13672.021111111098
2018-02-12 03:00:00,12187.592222222218
2018-02-12 06:00:00,10951.833111111107
2018-02-12 09:00:00,14833.481999999996
2018-02-12 12:00:00,17442.85888888889
2018-02-12 15:00:00,17220.227777777796
2018-02-12 18:00:00,17259.845555555552
2018-02-12 21:00:00,17567.546666666665
2018-02-13 00:00:00,16335.522222222233
2018-02-13 03:00:00,9182.537777777785
2018-02-13 06:00:00,8971.431111111116
2018-02-13 09:00:00,11638.290000000003
2018-02-13 12:00:00,9871.50666666666
2018-02-13 15:00:00,8862.215555555564
2018-02-13 18:00:00,9489.815555555551
2018-02-13 21:00:00,9716.284444444436
2018-02-14 00:00:00,10392.047777777767
2018-02-14 03:00:00,5034.136666666672
2018-02-14 06:00:00,4800.5177777777835
2018-02-14 09:00:00,9150.763333333329
2018-02-14 12:00:00,9445.697777777783
2018-02-14 15:00:00,8435.198888888886
2018-02-14 18:00:00,9502.564444444437
2018-02-14 21:00:00,13997.706666666672
2018-02-15 00:00:00,13746.057777777773
2018-02-15 03:00:00,7806.598888888887
2018-02-15 06:00:00,6227.592222222224
2018-02-15 09:00:00,11066.73333333334
2018-02-15 12:00:00,12704.513333333332
2018-02-15 15:00:00,13019.372222222224
2018-02-15 18:00:00,12830.032222222211
2018-02-15 21:00:00,13040.548888888885
2018-02-16 00:00:00,13938.661111111101
2018-02-16 03:00:00,7493.455555555556
2018-02-16 06:00:00,8457.051111111108
2018-02-16 09:00:00,12665.13222222223
2018-02-16 12:00:00,13833.426666666664
2018-02-16 15:00:00,13766.932222222214
2018-02-16 18:00:00,13240.561746031728
2018-02-16 21:00:00,13219.970277777778
2018-02-17 00:00:00,13384.475555555555
2018-02-17 03:00:00,8026.699999999995
2018-02-17 06:00:00,6821.47222222222
2018-02-17 09:00:00,10934.83444444446
2018-02-17 12:00:00,12502.117777777774
2018-02-17 15:00:00,12537.09950617284
2018-02-17 18:00:00,13051.06666666666
2018-02-17 21:00:00,13735.441111111108
2018-02-18 00:00:00,14330.191111111099
2018-02-18 03:00:00,7777.426666666666
2018-02-18 06:00:00,8315.427777777777
2018-02-18 09:00:00,10681.874444444451
2018-02-18 12:00:00,12743.256666666675
2018-02-18 15:00:00,12315.216666666658
2018-02-18 18:00:00,12193.548888888887
2018-02-18 21:00:00,13667.290666666664
2018-02-19 00:00:00,14019.742222222214
2018-02-19 03:00:00,8296.759999999997
2018-02-19 06:00:00,7835.908888888888
2018-02-19 09:00:00,11870.041111111113
2018-02-19 12:00:00,13020.463333333335
2018-02-19 15:00:00,12626.346666666663
2018-02-19 18:00:00,12473.406666666662
2018-02-19 21:00:00,10447.936666666661
2018-02-20 00:00:00,11535.768888888886
2018-02-20 03:00:00,6422.993333333333
2018-02-20 06:00:00,5820.420000000002
2018-02-20 09:00:00,11397.603888888889
2018-02-20 12:00:00,11771.397037037032
2018-02-20 15:00:00,10394.98
2018-02-20 18:00:00,10075.958888888888
2018-02-20 21:00:00,11207.784444444447
2018-02-21 00:00:00,10779.217777777778
2018-02-21 03:00:00,8262.135555555555
2018-02-21 06:00:00,6005.582222222225
2018-02-21 09:00:00,8858.356666666668
2018-02-21 12:00:00,10766.379999999994
2018-02-21 15:00:00,9628.03666666666
2018-02-21 18:00:00,12871.439999999991
2018-02-21 21:00:00,14374.827777777777
2018-02-22 00:00:00,14152.695555555554
2018-02-22 03:00:00,8727.188888888893
2018-02-22 06:00:00,7577.165555555552
2018-02-22 09:00:00,12952.85777777778
2018-02-22 12:00:00,15030.95666666667
2018-02-22 15:00:00,12436.167777777784
2018-02-22 18:00:00,13771.654444444435
2018-02-22 21:00:00,15270.781111111104
2018-02-23 00:00:00,14542.714444444444
2018-02-23 03:00:00,8576.947777777777
2018-02-23 06:00:00,7544.254444444444
2018-02-23 09:00:00,13591.585555555548
2018-02-23 12:00:00,14650.67
2018-02-23 15:00:00,13577.61777777777
2018-02-23 18:00:00,14135.10583333333
2018-02-23 21:00:00,14845.68
2018-02-24 00:00:00,14009.532222222224
2018-02-24 03:00:00,10435.762222222214
2018-02-24 06:00:00,8483.18222222223
2018-02-24 09:00:00,13468.917777777777
2018-02-24 12:00:00,14761.180416666666
2018-02-24 15:00:00,13334.742006172835
2018-02-24 18:00:00,14412.984722222218
2018-02-24 21:00:00,15989.136666666667
2018-02-25 00:00:00,15003.84888888888
2018-02-25 03:00:00,9778.061111111117
2018-02-25 06:00:00,10037.462222222222
2018-02-25 09:00:00,14217.548888888881
2018-02-25 12:00:00,14872.416666666664
2018-02-25 15:00:00,13696.116944444439
2018-02-25 18:00:00,13077.137654320988
2018-02-25 21:00:00,14789.299999999985
2018-02-26 00:00:00,14286.538148148156
2018-02-26 03:00:00,8536.62925925926
2018-02-26 06:00:00,7754.309999999995
2018-02-26 09:00:00,13170.146666666655
2018-02-26 12:00:00,13700.137777777774
2018-02-26 15:00:00,13329.524444444438
2018-02-26 18:00:00,13018.44777777777
2018-02-26 21:00:00,14952.226666666656
2018-02-27 00:00:00,14571.53888888889
2018-02-27 03:00:00,6362.018888888893
2018-02-27 06:00:00,7213.560000000001
2018-02-27 09:00:00,12621.375555555553
2018-02-27 12:00:00,15980.094444444434
2018-02-27 15:00:00,15039.719999999988
2018-02-27 18:00:00,16204.188888888886
2018-02-27 21:00:00,17091.07666666666
2018-02-28 00:00:00,14289.659999999994
2018-02-28 03:00:00,8093.891111111104
2018-02-28 06:00:00,7382.911111111099
2018-02-28 09:00:00,10786.487777777778
2018-02-28 12:00:00,12406.891111111116
2018-02-28 15:00:00,10425.680000000002
2018-02-28 18:00:00,10418.041111111106
2018-02-28 21:00:00,10790.517777777777
2018-03-01 00:00:00,11119.212222222219
2018-03-01 03:00:00,8319.50333333333
2018-03-01 06:00:00,7667.568888888883
2018-03-01 09:00:00,8828.25444444444
2018-03-01 12:00:00,10289.944444444449
2018-03-01 15:00:00,12322.436666666672
2018-03-01 18:00:00,12586.741111111112
2018-03-01 21:00:00,12432.531111111106
2018-03-02 00:00:00,9921.453333333337
2018-03-02 03:00:00,6531.4744444444395
2018-03-02 06:00:00,5223.277777777784
2018-03-02 09:00:00,7214.35777777778
2018-03-02 12:00:00,8265.922222222238
2018-03-02 15:00:00,7638.666666666679
2018-03-02 18:00:00,8232.51444444445
2018-03-02 21:00:00,8055.518888888893
2018-03-03 00:00:00,9742.101111111098
2018-03-03 03:00:00,9043.058888888887
2018-03-03 06:00:00,8606.234444444437
2018-03-03 09:00:00,9914.215555555553
2018-03-03 12:00:00,10322.857777777777
2018-03-03 15:00:00,8929.257777777775
2018-03-03 18:00:00,7553.703333333335
2018-03-03 21:00:00,6565.45
2018-03-04 00:00:00,8551.01777777777
2018-03-04 03:00:00,7782.055555555557
2018-03-04 06:00:00,7626.355555555552
2018-03-04 09:00:00,8157.229999999997
2018-03-04 12:00:00,7791.244444444433
2018-03-04 15:00:00,8538.319999999996
2018-03-04 18:00:00,8687.872222222222
2018-03-04 21:00:00,7973.976666666664
2018-03-05 00:00:00,9912.473333333326
2018-03-05 03:00:00,8016.1888888888825
2018-03-05 06:00:00,8312.796666666658
2018-03-05 09:00:00,8395.487777777775
2018-03-05 12:00:00,9003.779999999999
2018-03-05 15:00:00,8791.78111111111
2018-03-05 18:00:00,8563.46111111111
2018-03-05 21:00:00,8655.506666666659
2018-03-06 00:00:00,10421.96
2018-03-06 03:00:00,9992.975185185187
2018-03-06 06:00:00,9450.755185185186
2018-03-06 09:00:00,9457.994444444448
2018-03-06 12:00:00,10531.185555555558
2018-03-06 15:00:00,10940.627777777787
2018-03-06 18:00:00,10909.927037037043
2018-03-06 21:00:00,11142.391111111108
2018-03-07 00:00:00,11246.378888888887
2018-03-07 03:00:00,10231.92111111111
2018-03-07 06:00:00,9144.580000000009
2018-03-07 09:00:00,11789.673333333327
2018-03-07 12:00:00,11792.525432098753
2018-03-07 15:00:00,12897.782333333325
2018-03-07 18:00:00,12839.114370370367
2018-03-07 21:00:00,12872.700370370378
2018-03-08 00:00:00,12578.865555555554
2018-03-08 03:00:00,10616.042222222213
2018-03-08 06:00:00,10171.898888888882
2018-03-08 09:00:00,13021.718129068462
2018-03-08 12:00:00,14668.739177649502
2018-03-08 15:00:00,15018.912597402597
2018-03-08 18:00:00,15241.885743306071
2018-03-08 21:00:00,15147.338555555552
2018-03-09 00:00:00,12845.282222222206
2018-03-09 03:00:00,10755.381111111106
2018-03-09 06:00:00,10207.182222222227
2018-03-09 09:00:00,13122.661919191913
2018-03-09 12:00:00,14611.182639249644
2018-03-09 15:00:00,13240.480000000001
2018-03-09 18:00:00,14380.365037037032
2018-03-09 21:00:00,14365.3631058201
2018-03-10 00:00:00,13229.89555555556
2018-03-10 03:00:00,11520.187777777774
2018-03-10 06:00:00,11137.1588888889
2018-03-10 09:00:00,12950.919825396833
2018-03-10 12:00:00,13397.77105339106
2018-03-10 15:00:00,13812.534696969708
2018-03-10 18:00:00,14941.889405964424
2018-03-10 21:00:00,14255.971941798953
2018-03-11 00:00:00,12434.605555555545
2018-03-11 03:00:00,10572.922222222218
2018-03-11 06:00:00,9222.04333333333
2018-03-11 09:00:00,11953.836944444445
2018-03-11 12:00:00,13922.11916666667
2018-03-11 15:00:00,13757.575555555564
2018-03-11 18:00:00,14562.548208994713
2018-03-11 21:00:00,14522.242727513229
2018-03-12 00:00:00,12584.726666666667
2018-03-12 03:00:00,10845.194444444436
2018-03-12 06:00:00,10335.255555555546
2018-03-12 09:00:00,15349.489135802474
2018-03-12 12:00:00,18113.47
2018-03-12 15:00:00,18251.062222222223
2018-03-12 18:00:00,18178.061024904207
2018-03-12 21:00:00,19772.636666666644
2018-03-13 00:00:00,14433.606666666654
2018-03-13 03:00:00,7251.8011111111055
2018-03-13 06:00:00,7431.158888888884
2018-03-13 09:00:00,9592.754444444452
2018-03-13 12:00:00,8880.866666666667
2018-03-13 15:00:00,8429.4
2018-03-13 18:00:00,10157.28111111111
2018-03-13 21:00:00,11292.67333333334
2018-03-14 00:00:00,12014.18111111111
2018-03-14 03:00:00,6727.598888888879
2018-03-14 06:00:00,7484.862222222216
2018-03-14 09:00:00,10028.175555555548
2018-03-14 12:00:00,7550.351111111123
2018-03-14 15:00:00,7280.306666666681
2018-03-14 18:00:00,7461.334444444453
2018-03-14 21:00:00,8642.325555555555
2018-03-15 00:00:00,8843.56388888889
2018-03-15 03:00:00,3808.734444444453
2018-03-15 06:00:00,4821.92111111112
2018-03-15 09:00:00,5790.406666666676
2018-03-15 12:00:00,5799.35777777779
2018-03-15 15:00:00,5280.646666666672
2018-03-15 18:00:00,7289.056666666677
2018-03-15 21:00:00,8085.153333333349
2018-03-16 00:00:00,10163.100000000004
2018-03-16 03:00:00,6847.17333333333
2018-03-16 06:00:00,5256.312222222226
2018-03-16 09:00:00,7905.232222222229
2018-03-16 12:00:00,8351.280000000002
2018-03-16 15:00:00,6975.782222222232
2018-03-16 18:00:00,7267.726666666681
2018-03-16 21:00:00,8659.89555555556
2018-03-17 00:00:00,9977.45333333333
2018-03-17 03:00:00,5419.354444444447
2018-03-17 06:00:00,5551.554999999996
2018-03-17 09:00:00,9211.611111111111
2018-03-17 12:00:00,8569.346666666668
2018-03-17 15:00:00,8305.239999999998
2018-03-17 18:00:00,8303.735555555557
2018-03-17 21:00:00,9055.732222222223
2018-03-18 00:00:00,11185.157777777767
2018-03-18 03:00:00,4928.274444444446
2018-03-18 06:00:00,5799.145555555556
2018-03-18 09:00:00,8986.702222222217
2018-03-18 12:00:00,7899.757777777786
2018-03-18 15:00:00,7361.17666666667
2018-03-18 18:00:00,9080.878888888892
2018-03-18 21:00:00,8564.562222222225
2018-03-19 00:00:00,8924.364444444444
2018-03-19 03:00:00,5888.90222222222
2018-03-19 06:00:00,6104.154444444426
2018-03-19 09:00:00,8912.019999999999
2018-03-19 12:00:00,6466.684444444464
2018-03-19 15:00:00,6529.350000000019
2018-03-19 18:00:00,8093.1133333333455
2018-03-19 21:00:00,9774.267777777779
2018-03-20 00:00:00,11129.091666666669
2018-03-20 03:00:00,7082.747037037034
2018-03-20 06:00:00,6584.315555555549
2018-03-20 09:00:00,8613.645555555551
2018-03-20 12:00:00,9730.36277777777
2018-03-20 15:00:00,7397.551111111121
2018-03-20 18:00:00,8303.827777777771
2018-03-20 21:00:00,8330.255555555557
2018-03-21 00:00:00,10493.793333333331
2018-03-21 03:00:00,6324.497777777779
2018-03-21 06:00:00,6368.374444444434
2018-03-21 09:00:00,10750.538888888883
2018-03-21 12:00:00,9610.83333333334
2018-03-21 15:00:00,7832.461111111112
2018-03-21 18:00:00,9593.37
2018-03-21 21:00:00,7909.435555555559
2018-03-22 00:00:00,10462.754444444443
2018-03-22 03:00:00,7092.034444444442
2018-03-22 06:00:00,6750.871111111099
2018-03-22 09:00:00,10523.51777777777
2018-03-22 12:00:00,10682.788888888888
2018-03-22 15:00:00,10527.464444444448
2018-03-22 18:00:00,8615.122222222226
2018-03-22 21:00:00,11118.15611111111
2018-03-23 00:00:00,12796.466666666667
2018-03-23 03:00:00,8545.728888888894
2018-03-23 06:00:00,8138.296666666656
2018-03-23 09:00:00,11087.156666666653
2018-03-23 12:00:00,10108.992222222223
2018-03-23 15:00:00,7216.417777777794
2018-03-23 18:00:00,5958.77666666669
2018-03-23 21:00:00,6161.62111111113
2018-03-24 00:00:00,7511.960000000013
2018-03-24 03:00:00,5901.187777777787
2018-03-24 06:00:00,6096.608888888895
2018-03-24 09:00:00,8236.71666666667
2018-03-24 12:00:00,7315.017777777789
2018-03-24 15:00:00,6941.794444444451
2018-03-24 18:00:00,6606.102222222222
2018-03-24 21:00:00,7359.7066666666715
2018-03-25 00:00:00,9320.297777777783
2018-03-25 03:00:00,5847.756666666675
