time,load_shortfall_3h
2018-01-23 03:00:00,8385.443351021802
2018-01-23 06:00:00,9875.68467582741
2018-01-23 09:00:00,9806.71548002124
2018-01-23 12:00:00,10786.255100736957
2018-01-23 15:00:00,9566.966491395107
2018-01-23 18:00:00,10600.676272114508
2018-01-23 21:00:00,9803.838314916895
2018-01-24 00:00:00,8760.328799240246
2018-01-24 03:00:00,9055.582012168135
2018-01-24 06:00:00,9040.319258523694
2018-01-24 09:00:00,9756.02837539126
2018-01-24 12:00:00,9931.412216111607
2018-01-24 15:00:00,10685.24811745877
2018-01-24 18:00:00,10452.911571310817
2018-01-24 21:00:00,10147.579620790792
2018-01-25 00:00:00,8175.084620851295
2018-01-25 03:00:00,9939.880281086631
2018-01-25 06:00:00,10696.494096329245
2018-01-25 09:00:00,9962.51648459297
2018-01-25 12:00:00,10131.814309580484
2018-01-25 15:00:00,11000.495876047937
2018-01-25 18:00:00,8732.162875898424
2018-01-25 21:00:00,8658.927607185544
2018-01-26 00:00:00,9459.59931834264
2018-01-26 03:00:00,8411.197877741277
2018-01-26 06:00:00,7594.932998505148
2018-01-26 09:00:00,8629.17290079243
2018-01-26 12:00:00,7134.730953329313
2018-01-26 15:00:00,7823.015804627958
2018-01-26 18:00:00,6760.508951237943
2018-01-26 21:00:00,8205.246381299268
2018-01-27 00:00:00,6989.505269170191
2018-01-27 03:00:00,6883.050566202252
2018-01-27 06:00:00,7311.070721069083
2018-01-27 09:00:00,9195.429169786463
2018-01-27 12:00:00,11734.616010153493
2018-01-27 15:00:00,10843.998646614345
2018-01-27 18:00:00,10947.800269174923
2018-01-27 21:00:00,10761.402533050463
2018-01-28 00:00:00,10845.709329879117
2018-01-28 03:00:00,8875.005341481467
2018-01-28 06:00:00,9471.570474633905
2018-01-28 09:00:00,10066.045402505953
2018-01-28 12:00:00,11074.879948652686
2018-01-28 15:00:00,11091.83335144111
2018-01-28 18:00:00,11885.06870400966
2018-01-28 21:00:00,11333.588750021578
2018-01-29 00:00:00,12287.853337236003
2018-01-29 03:00:00,10421.679555550516
2018-01-29 06:00:00,10854.195371844673
2018-01-29 09:00:00,8250.877743797526
2018-01-29 12:00:00,10965.15823116947
2018-01-29 15:00:00,10584.490987341953
2018-01-29 18:00:00,10144.609955660626
2018-01-29 21:00:00,10898.05632835098
2018-01-30 00:00:00,10102.111759252093
2018-01-30 03:00:00,10139.784634687368
2018-01-30 06:00:00,9492.312817371596
2018-01-30 09:00:00,10026.595510792566
2018-01-30 12:00:00,10745.46395517211
2018-01-30 15:00:00,10351.187406087625
2018-01-30 18:00:00,10823.792303031736
2018-01-30 21:00:00,10236.616828720222
2018-01-31 00:00:00,9917.942668594478
2018-01-31 03:00:00,8329.023252128436
2018-01-31 06:00:00,7522.155732528512
2018-01-31 09:00:00,9481.142003335588
2018-01-31 12:00:00,11254.945489144522
2018-01-31 15:00:00,10767.308040478682
2018-01-31 18:00:00,8219.313543939166
2018-01-31 21:00:00,9259.70568361241
2018-02-01 00:00:00,8801.741876212387
2018-02-01 03:00:00,7420.960347131857
2018-02-01 06:00:00,7030.891033916932
2018-02-01 09:00:00,8134.447269778304
2018-02-01 12:00:00,8370.499463685306
2018-02-01 15:00:00,8027.494026565893
2018-02-01 18:00:00,10191.399156191324
2018-02-01 21:00:00,9610.301454204156
2018-02-02 00:00:00,8811.637894100762
2018-02-02 03:00:00,9540.37904610149
2018-02-02 06:00:00,7619.600427745858
2018-02-02 09:00:00,7856.070489597274
2018-02-02 12:00:00,7749.186752136513
2018-02-02 15:00:00,7290.388508297454
2018-02-02 18:00:00,7254.291065235342
2018-02-02 21:00:00,8222.12371645216
2018-02-03 00:00:00,9158.843525763352
2018-02-03 03:00:00,9977.834193463821
2018-02-03 06:00:00,8647.052044579596
2018-02-03 09:00:00,8819.539537114606
2018-02-03 12:00:00,8555.526893595246
2018-02-03 15:00:00,9408.773215560002
2018-02-03 18:00:00,9584.538202812228
2018-02-03 21:00:00,9307.573996054667
2018-02-04 00:00:00,10092.761634553319
2018-02-04 03:00:00,8720.679731051123
2018-02-04 06:00:00,8817.004924630042
2018-02-04 09:00:00,10410.120108361632
2018-02-04 12:00:00,9639.336048823841
2018-02-04 15:00:00,8236.355367277229
2018-02-04 18:00:00,10133.194444473518
2018-02-04 21:00:00,10518.7925278232
2018-02-05 00:00:00,9334.805760793643
2018-02-05 03:00:00,8946.179082111612
2018-02-05 06:00:00,9899.420206681634
2018-02-05 09:00:00,10221.352717958785
2018-02-05 12:00:00,10854.493008146892
2018-02-05 15:00:00,11160.60082696045
2018-02-05 18:00:00,10792.88648691062
2018-02-05 21:00:00,9205.552673604834
2018-02-06 00:00:00,10824.266223678434
2018-02-06 03:00:00,10394.107885008398
2018-02-06 06:00:00,10246.539209984148
2018-02-06 09:00:00,9012.061007988568
2018-02-06 12:00:00,9916.64088505667
2018-02-06 15:00:00,8516.644027802184
2018-02-06 18:00:00,9251.482312370723
2018-02-06 21:00:00,8544.62640268545
2018-02-07 00:00:00,8319.917046385483
2018-02-07 03:00:00,9471.520951364411
2018-02-07 06:00:00,8787.558112229039
2018-02-07 09:00:00,7657.204983653391
2018-02-07 12:00:00,8895.111964258507
2018-02-07 15:00:00,8899.921086621493
2018-02-07 18:00:00,8633.885248539082
2018-02-07 21:00:00,9453.020857795098
2018-02-08 00:00:00,6581.958349804133
2018-02-08 03:00:00,7319.020690472354
2018-02-08 06:00:00,9031.701513476586
2018-02-08 09:00:00,10112.94360105909
2018-02-08 12:00:00,10342.73512726412
2018-02-08 15:00:00,9870.322990380526
2018-02-08 18:00:00,9491.797741390128
2018-02-08 21:00:00,9175.247259358053
2018-02-09 00:00:00,8628.31979678481
2018-02-09 03:00:00,10632.825956055942
2018-02-09 06:00:00,8529.517586803544
2018-02-09 09:00:00,8122.671652238727
2018-02-09 12:00:00,10282.242055112947
2018-02-09 15:00:00,10189.8345299256
2018-02-09 18:00:00,9542.714842876007
2018-02-09 21:00:00,8522.06715366459
2018-02-10 00:00:00,8683.16031422261
2018-02-10 03:00:00,7361.763796638499
2018-02-10 06:00:00,8197.81522265877
2018-02-10 09:00:00,7982.0804219750535
2018-02-10 12:00:00,7117.317017231715
2018-02-10 15:00:00,9861.780808301455
2018-02-10 18:00:00,9319.847265856899
2018-02-10 21:00:00,8594.256109947282
2018-02-11 00:00:00,8271.932571033376
2018-02-11 03:00:00,9357.980921983717
2018-02-11 06:00:00,8503.634881169886
2018-02-11 09:00:00,10020.95327244978
2018-02-11 12:00:00,9048.222418156744
2018-02-11 15:00:00,8870.269518906029
2018-02-11 18:00:00,7814.391543796031
2018-02-11 21:00:00,9686.632270245986
2018-02-12 00:00:00,8549.46801865249
2018-02-12 03:00:00,8094.582147194862
2018-02-12 06:00:00,8802.61949528843
2018-02-12 09:00:00,9796.113683330435
2018-02-12 12:00:00,8569.039292715805
2018-02-12 15:00:00,10629.78135887215
2018-02-12 18:00:00,11203.038549860905
2018-02-12 21:00:00,9253.13810882208
2018-02-13 00:00:00,8809.7951252396
2018-02-13 03:00:00,8649.279870847888
2018-02-13 06:00:00,8629.209213844159
2018-02-13 09:00:00,9152.624169165952
2018-02-13 12:00:00,8518.88032039123
2018-02-13 15:00:00,8492.335538256399
2018-02-13 18:00:00,9805.934975648905
2018-02-13 21:00:00,9567.982787719999
2018-02-14 00:00:00,8684.757291516953
2018-02-14 03:00:00,8310.180411602936
2018-02-14 06:00:00,8878.367885654225
2018-02-14 09:00:00,7807.5199753281395
2018-02-14 12:00:00,8733.99507921157
2018-02-14 15:00:00,9638.002643276997
2018-02-14 18:00:00,9484.45467303081
2018-02-14 21:00:00,10505.323010836046
2018-02-15 00:00:00,9540.748957651886
2018-02-15 03:00:00,10125.410126165523
2018-02-15 06:00:00,10747.698857588539
2018-02-15 09:00:00,12064.660830616438
2018-02-15 12:00:00,12281.697622620446
2018-02-15 15:00:00,11852.335566517375
2018-02-15 18:00:00,12262.984765834557
2018-02-15 21:00:00,12230.244911502823
2018-02-16 00:00:00,8576.724557908272
2018-02-16 03:00:00,8529.150961259416
2018-02-16 06:00:00,11201.889877680514
2018-02-16 09:00:00,12073.789217507807
2018-02-16 12:00:00,12606.853095305922
2018-02-16 15:00:00,11162.748246083456
2018-02-16 18:00:00,10293.341592389062
2018-02-16 21:00:00,8695.235615226338
2018-02-17 00:00:00,8941.58361118028
2018-02-17 03:00:00,8287.361577066282
2018-02-17 06:00:00,7471.410925491276
2018-02-17 09:00:00,9880.875417286938
2018-02-17 12:00:00,10007.280501376259
2018-02-17 15:00:00,9478.123300800837
2018-02-17 18:00:00,10737.89186818697
2018-02-17 21:00:00,10809.187050634477
2018-02-18 00:00:00,8388.433834254436
2018-02-18 03:00:00,7846.814577394736
2018-02-18 06:00:00,7383.769684714424
2018-02-18 09:00:00,9528.224510949532
2018-02-18 12:00:00,10683.003422552221
2018-02-18 15:00:00,9528.289083902564
2018-02-18 18:00:00,8423.755705888543
2018-02-18 21:00:00,10598.05651976233
2018-02-19 00:00:00,7810.251633404176
2018-02-19 03:00:00,8742.98335516193
2018-02-19 06:00:00,7314.005894672953
2018-02-19 09:00:00,9696.940377504054
2018-02-19 12:00:00,10590.006216109961
2018-02-19 15:00:00,10384.165885034085
2018-02-19 18:00:00,9907.241379562376
2018-02-19 21:00:00,8888.42417675151
2018-02-20 00:00:00,6358.23052913191
2018-02-20 03:00:00,7216.9609343580105
2018-02-20 06:00:00,7370.326239085425
2018-02-20 09:00:00,7766.496203625847
2018-02-20 12:00:00,7505.034826036708
2018-02-20 15:00:00,7277.953917796728
2018-02-20 18:00:00,7041.103627658344
2018-02-20 21:00:00,7252.698383748502
2018-02-21 00:00:00,7584.93619148602
2018-02-21 03:00:00,7280.2859538073835
2018-02-21 06:00:00,6272.145536081029
2018-02-21 09:00:00,7765.3880272543975
2018-02-21 12:00:00,9337.769287982252
2018-02-21 15:00:00,10593.949184323848
2018-02-21 18:00:00,12232.613171604688
2018-02-21 21:00:00,10888.003419889426
2018-02-22 00:00:00,7676.459343713501
2018-02-22 03:00:00,8848.229502137276
2018-02-22 06:00:00,8044.786222528085
2018-02-22 09:00:00,9921.960268466883
2018-02-22 12:00:00,11294.967163278076
2018-02-22 15:00:00,10220.012169535308
2018-02-22 18:00:00,10707.493257921975
2018-02-22 21:00:00,9701.482023437677
2018-02-23 00:00:00,8612.659963347482
2018-02-23 03:00:00,8748.603761773782
2018-02-23 06:00:00,8681.596311215108
2018-02-23 09:00:00,11155.994611848977
2018-02-23 12:00:00,11135.319939963856
2018-02-23 15:00:00,10979.01757975366
2018-02-23 18:00:00,11487.094982312861
2018-02-23 21:00:00,10084.629463744337
2018-02-24 00:00:00,9370.544190109551
2018-02-24 03:00:00,10839.991807447273
2018-02-24 06:00:00,9497.258723707608
2018-02-24 09:00:00,10504.794716923972
2018-02-24 12:00:00,10538.93788255753
2018-02-24 15:00:00,10712.87887799614
2018-02-24 18:00:00,10968.215332641556
2018-02-24 21:00:00,9582.804637847388
2018-02-25 00:00:00,8429.398134294614
2018-02-25 03:00:00,8733.131446037169
2018-02-25 06:00:00,9382.102636655729
2018-02-25 09:00:00,10187.871238056885
2018-02-25 12:00:00,10785.010061976265
2018-02-25 15:00:00,9827.726279166798
2018-02-25 18:00:00,9676.436560218259
2018-02-25 21:00:00,8329.657767996
2018-02-26 00:00:00,10465.856537342579
2018-02-26 03:00:00,8860.56737192149
2018-02-26 06:00:00,9644.369639240229
2018-02-26 09:00:00,10259.610920712643
2018-02-26 12:00:00,11303.2645732914
2018-02-26 15:00:00,11258.712444285977
2018-02-26 18:00:00,10110.995657711983
2018-02-26 21:00:00,9948.92698664535
2018-02-27 00:00:00,10191.908644066867
2018-02-27 03:00:00,10298.83306425147
2018-02-27 06:00:00,10785.61509241285
2018-02-27 09:00:00,10692.609166796701
2018-02-27 12:00:00,11326.89541211463
2018-02-27 15:00:00,9846.302786576209
2018-02-27 18:00:00,9996.320888302913
2018-02-27 21:00:00,10221.667309882063
2018-02-28 00:00:00,8666.284331859437
2018-02-28 03:00:00,10969.818995594718
2018-02-28 06:00:00,10488.696839896525
2018-02-28 09:00:00,10514.750286280616
2018-02-28 12:00:00,10336.866920228207
2018-02-28 15:00:00,10767.240613107278
2018-02-28 18:00:00,10866.062144276524
2018-02-28 21:00:00,9777.622555710925
2018-03-01 00:00:00,9865.506376602443
2018-03-01 03:00:00,10932.679189371574
2018-03-01 06:00:00,10691.118256611742
2018-03-01 09:00:00,10839.29525025807
2018-03-01 12:00:00,11714.620246408682
2018-03-01 15:00:00,11854.280067058771
2018-03-01 18:00:00,12025.110356989113
2018-03-01 21:00:00,7865.5498131020795
2018-03-02 00:00:00,7244.112337253284
2018-03-02 03:00:00,6889.036878594204
2018-03-02 06:00:00,7092.598192252695
2018-03-02 09:00:00,9827.207314973079
2018-03-02 12:00:00,10091.443078346065
2018-03-02 15:00:00,10456.953873872626
2018-03-02 18:00:00,10217.84738346409
2018-03-02 21:00:00,9158.220198329507
2018-03-03 00:00:00,8613.441555883357
2018-03-03 03:00:00,9777.422364285447
2018-03-03 06:00:00,8007.313162048842
2018-03-03 09:00:00,7517.853084618579
2018-03-03 12:00:00,7139.94212762541
2018-03-03 15:00:00,8244.824888349593
2018-03-03 18:00:00,8615.382465159368
2018-03-03 21:00:00,10964.715565486928
2018-03-04 00:00:00,8701.702967958696
2018-03-04 03:00:00,9399.091445441974
2018-03-04 06:00:00,9219.088047179808
2018-03-04 09:00:00,10595.408663009306
2018-03-04 12:00:00,11505.546752625498
2018-03-04 15:00:00,9150.930165875132
2018-03-04 18:00:00,10278.145774341334
2018-03-04 21:00:00,11079.346699729671
2018-03-05 00:00:00,10369.141274398657
2018-03-05 03:00:00,10841.0701159038
2018-03-05 06:00:00,10494.17910226429
2018-03-05 09:00:00,9412.711240502469
2018-03-05 12:00:00,9664.960404793046
2018-03-05 15:00:00,8483.999854140806
2018-03-05 18:00:00,8691.864776492688
2018-03-05 21:00:00,10487.278113525042
2018-03-06 00:00:00,10638.537819175312
2018-03-06 03:00:00,9471.672493093207
2018-03-06 06:00:00,9672.547252302142
2018-03-06 09:00:00,8661.095234415245
2018-03-06 12:00:00,8296.6194628989
2018-03-06 15:00:00,8067.4812855094315
2018-03-06 18:00:00,7409.350835401563
2018-03-06 21:00:00,8674.735700909932
2018-03-07 00:00:00,7761.942769309576
2018-03-07 03:00:00,7626.711484356831
2018-03-07 06:00:00,7510.652228129712
2018-03-07 09:00:00,6554.6353424505105
2018-03-07 12:00:00,7081.183974781203
2018-03-07 15:00:00,9414.874331778483
2018-03-07 18:00:00,8309.773732106743
2018-03-07 21:00:00,10482.699480685074
2018-03-08 00:00:00,9221.721922856315
2018-03-08 03:00:00,11616.400577828348
2018-03-08 06:00:00,8971.115025447203
2018-03-08 09:00:00,9309.617486756315
2018-03-08 12:00:00,10089.81003129424
2018-03-08 15:00:00,9876.336764884174
2018-03-08 18:00:00,11153.95758691998
2018-03-08 21:00:00,10431.970187406845
2018-03-09 00:00:00,9525.180648867268
2018-03-09 03:00:00,9214.111195574791
2018-03-09 06:00:00,7697.872725210194
2018-03-09 09:00:00,9333.235056565267
2018-03-09 12:00:00,9292.845834771328
2018-03-09 15:00:00,9251.670695708885
2018-03-09 18:00:00,10675.220568949613
2018-03-09 21:00:00,8976.014848464947
2018-03-10 00:00:00,8667.286212326439
2018-03-10 03:00:00,9380.622412237437
2018-03-10 06:00:00,10727.421898869245
2018-03-10 09:00:00,10200.387015643937
2018-03-10 12:00:00,10481.831994884082
2018-03-10 15:00:00,10560.585025411729
2018-03-10 18:00:00,10040.087302912823
2018-03-10 21:00:00,7859.21044514267
2018-03-11 00:00:00,8729.65249511494
2018-03-11 03:00:00,9373.702895529052
2018-03-11 06:00:00,8346.130849198296
2018-03-11 09:00:00,8284.929993320173
2018-03-11 12:00:00,7577.468862480607
2018-03-11 15:00:00,7217.341671793797
2018-03-11 18:00:00,8759.154120828805
2018-03-11 21:00:00,8240.1982600466
2018-03-12 00:00:00,8113.479741295621
2018-03-12 03:00:00,8863.302623265401
2018-03-12 06:00:00,9501.989684574404
2018-03-12 09:00:00,7698.931033944033
2018-03-12 12:00:00,6406.005004710462
2018-03-12 15:00:00,7120.456356561504
2018-03-12 18:00:00,7294.166406489707
2018-03-12 21:00:00,8195.760774929427
2018-03-13 00:00:00,9708.693830108208
2018-03-13 03:00:00,9478.76575650669
2018-03-13 06:00:00,9561.8221768172
2018-03-13 09:00:00,9870.542688792935
2018-03-13 12:00:00,10468.547775034052
2018-03-13 15:00:00,7664.739169835236
2018-03-13 18:00:00,8026.175396702612
2018-03-13 21:00:00,11180.842803640908
2018-03-14 00:00:00,10615.427449112913
2018-03-14 03:00:00,9026.687516200811
2018-03-14 06:00:00,9126.511750319632
2018-03-14 09:00:00,9322.408624385778
2018-03-14 12:00:00,9907.716108636772
2018-03-14 15:00:00,9657.28170779692
2018-03-14 18:00:00,10889.933929481886
2018-03-14 21:00:00,9546.051558031571
2018-03-15 00:00:00,10163.787721298471
2018-03-15 03:00:00,7602.5954236951475
2018-03-15 06:00:00,8505.92306639527
2018-03-15 09:00:00,9229.335470247235
2018-03-15 12:00:00,8858.309958260084
2018-03-15 15:00:00,7310.054186784819
2018-03-15 18:00:00,7195.255893851696
2018-03-15 21:00:00,8245.169479179542
2018-03-16 00:00:00,8623.09462666229
2018-03-16 03:00:00,9086.989891461208
2018-03-16 06:00:00,9191.781209962674
2018-03-16 09:00:00,8631.287803606525
2018-03-16 12:00:00,8122.597789099074
2018-03-16 15:00:00,7401.414801462579
2018-03-16 18:00:00,7549.065901287223
2018-03-16 21:00:00,9869.918198658877
2018-03-17 00:00:00,9994.699569707514
2018-03-17 03:00:00,9353.91994734271
2018-03-17 06:00:00,10075.808515820003
2018-03-17 09:00:00,9513.081712920572
2018-03-17 12:00:00,8270.745474080442
2018-03-17 15:00:00,7187.551912008152
2018-03-17 18:00:00,6829.75708083131
2018-03-17 21:00:00,7723.696653717592
2018-03-18 00:00:00,9159.026139941627
2018-03-18 03:00:00,8466.731336293808
2018-03-18 06:00:00,7608.388638602708
2018-03-18 09:00:00,7736.190349508663
2018-03-18 12:00:00,6711.71759376494
2018-03-18 15:00:00,7069.841122471163
2018-03-18 18:00:00,8402.069811595788
2018-03-18 21:00:00,7940.899140020477
2018-03-19 00:00:00,9477.620447039793
2018-03-19 03:00:00,8484.942221276837
2018-03-19 06:00:00,8098.269993487742
2018-03-19 09:00:00,7771.418686124898
2018-03-19 12:00:00,7151.754143661633
2018-03-19 15:00:00,7674.790873061293
2018-03-19 18:00:00,7268.295449382426
2018-03-19 21:00:00,7287.287200592124
2018-03-20 00:00:00,6829.913289660577
2018-03-20 03:00:00,7373.5925350033995
2018-03-20 06:00:00,5278.422239720066
2018-03-20 09:00:00,6954.18739561048
2018-03-20 12:00:00,7518.970680408881
2018-03-20 15:00:00,7825.041024321006
2018-03-20 18:00:00,9275.484722897534
2018-03-20 21:00:00,8004.572842003256
2018-03-21 00:00:00,9015.842434527076
2018-03-21 03:00:00,8376.446640255785
2018-03-21 06:00:00,9340.49952336843
2018-03-21 09:00:00,9261.57389812437
2018-03-21 12:00:00,11013.413986258149
2018-03-21 15:00:00,10009.372736901763
2018-03-21 18:00:00,9505.307794498724
2018-03-21 21:00:00,8357.95008078353
2018-03-22 00:00:00,8428.189965599482
2018-03-22 03:00:00,8442.530616814922
2018-03-22 06:00:00,8546.885547324806
2018-03-22 09:00:00,10247.07814180637
2018-03-22 12:00:00,10380.930565021925
2018-03-22 15:00:00,9005.169672361455
2018-03-22 18:00:00,10386.197908449425
2018-03-22 21:00:00,10885.100503299873
2018-03-23 00:00:00,9589.962563407296
2018-03-23 03:00:00,9472.387421257474
2018-03-23 06:00:00,9707.109298414924
2018-03-23 09:00:00,7994.757948541364
2018-03-23 12:00:00,7984.800340784561
2018-03-23 15:00:00,9818.535052357938
2018-03-23 18:00:00,8445.699429367804
2018-03-23 21:00:00,8377.024249465225
2018-03-24 00:00:00,7969.37002774559
2018-03-24 03:00:00,8767.352530135468
2018-03-24 06:00:00,6319.743987169243
2018-03-24 09:00:00,6583.763052396002
2018-03-24 12:00:00,6563.930960666202
2018-03-24 15:00:00,5970.352576590166
2018-03-24 18:00:00,5654.102121636078
2018-03-24 21:00:00,6243.0972883411705
